Feature,Importance
Feature 469,5.0167386474840916e-05
Feature 1962,5.003806384084382e-05
Feature 571,5.0035084014521486e-05
Feature 957,4.9996717304769246e-05
Feature 1111,4.995292606458045e-05
Feature 6,4.99265782204805e-05
Feature 797,4.985902093024993e-05
Feature 1848,4.9756294623298004e-05
Feature 1119,4.970312597538469e-05
Feature 2039,4.962811535433896e-05
Feature 820,4.955938494500726e-05
Feature 513,4.927643972684689e-05
Feature 1818,4.8836921849771544e-05
Feature 765,4.872750533115464e-05
Feature 905,4.849646518489902e-05
Feature 1000,4.843571082255651e-05
Feature 1861,4.8341017988823196e-05
Feature 1081,4.8309398322196286e-05
Feature 2003,4.827380404345225e-05
Feature 1639,4.8214437674376006e-05
Feature 1335,4.81120222745299e-05
Feature 1652,4.7946340033063465e-05
Feature 1231,4.778551777470695e-05
Feature 706,4.776483026072346e-05
Feature 1751,4.7565162572341774e-05
Feature 266,4.7382907346679414e-05
Feature 1102,4.720683460784818e-05
Feature 238,4.717289813851847e-05
Feature 2037,4.716451441566967e-05
Feature 1618,4.703038365284603e-05
Feature 141,4.692878596488528e-05
Feature 649,4.68225835663618e-05
Feature 247,4.672849379573154e-05
Feature 37,4.66180744802112e-05
Feature 639,4.6557774128699154e-05
Feature 304,4.614369083264535e-05
Feature 356,4.612984234420615e-05
Feature 717,4.6077894643577515e-05
Feature 1662,4.586645099217005e-05
Feature 1658,4.586053654755801e-05
Feature 1826,4.5836422330217184e-05
Feature 436,4.582024540930082e-05
Feature 1038,4.508819470530227e-05
Feature 732,4.5074587958679094e-05
Feature 223,4.475269962452269e-05
Feature 1219,4.458186039931752e-05
Feature 995,4.4506979535084836e-05
Feature 897,4.420699518267723e-05
Feature 1433,4.4201275681659656e-05
Feature 1528,4.3981306636830576e-05
Feature 196,4.387795033449847e-05
Feature 48,4.3807001813953585e-05
Feature 1293,4.370577459053173e-05
Feature 28,4.3154583756935274e-05
Feature 939,4.301818200428038e-05
Feature 149,4.288262943763366e-05
Feature 928,4.283661888148572e-05
Feature 1562,4.2813083475186756e-05
Feature 1850,4.2643252313203e-05
Feature 1841,4.257742706821576e-05
Feature 994,4.2374620904087535e-05
Feature 998,4.2104497949546656e-05
Feature 313,4.193148983187907e-05
Feature 1364,4.18912198095262e-05
Feature 181,4.182323088275529e-05
Feature 1654,4.181088773257733e-05
Feature 827,4.177263798438164e-05
Feature 1843,4.176885013255359e-05
Feature 1020,4.1764385900359263e-05
Feature 1332,4.1694711368991976e-05
Feature 1874,4.1665806069985026e-05
Feature 1685,4.136047404303383e-05
Feature 96,4.134842136374476e-05
Feature 166,4.117260022377612e-05
Feature 525,4.0976715443765085e-05
Feature 1127,4.0333140234221664e-05
Feature 1062,4.016912055128008e-05
Feature 340,3.9935048803876016e-05
Feature 1885,3.9932789431758295e-05
Feature 874,3.9531654788130995e-05
Feature 210,3.9439309957039215e-05
Feature 1886,3.93482514218267e-05
Feature 1846,3.924174882698287e-05
Feature 824,3.9143317178725316e-05
Feature 431,3.902389322138555e-05
Feature 50,3.8727591318027716e-05
Feature 382,3.871644416682771e-05
Feature 1378,3.86041926202027e-05
Feature 1237,3.851939632908712e-05
Feature 1046,3.839821985882906e-05
Feature 669,3.839735251976161e-05
Feature 877,3.839006809606639e-05
Feature 1615,3.8248745449448626e-05
Feature 936,3.8199522262832486e-05
Feature 416,3.816894859830456e-05
Feature 1613,3.807621064961217e-05
Feature 396,3.798994854180562e-05
Feature 190,3.788818624307425e-05
Feature 1084,3.7862098083602e-05
Feature 1798,3.769725398372669e-05
Feature 1319,3.765146174186867e-05
Feature 534,3.7526382645742084e-05
Feature 1116,3.745188893785712e-05
Feature 1901,3.745091784062908e-05
Feature 783,3.744940885230314e-05
Feature 1334,3.74440431694294e-05
Feature 232,3.7326586033351676e-05
Feature 593,3.732469220304855e-05
Feature 1924,3.732228916479337e-05
Feature 1759,3.7184062788749645e-05
Feature 568,3.697178078942891e-05
Feature 1067,3.680809690962927e-05
Feature 1786,3.6741032916109304e-05
Feature 1372,3.6701675520715835e-05
Feature 551,3.639742916691724e-05
Feature 633,3.6206495629534584e-05
Feature 508,3.6154455300855957e-05
Feature 336,3.6053172716657906e-05
Feature 1986,3.593369343212724e-05
Feature 924,3.560590398214654e-05
Feature 1456,3.538099012117086e-05
Feature 105,3.535878055386669e-05
Feature 1688,3.5299420419552045e-05
Feature 821,3.5156681340032415e-05
Feature 733,3.461711505785015e-05
Feature 421,3.450035922371683e-05
Feature 919,3.4357631502155246e-05
Feature 948,3.416717964815288e-05
Feature 1214,3.4042137820031365e-05
Feature 292,3.3965055476513395e-05
Feature 921,3.386073262943748e-05
Feature 863,3.3519341179884273e-05
Feature 775,3.348033615731628e-05
Feature 651,3.3401432501226653e-05
Feature 1464,3.334317699860776e-05
Feature 358,3.3302173800458496e-05
Feature 484,3.3180454335030803e-05
Feature 1012,3.3127140032821964e-05
Feature 1230,3.308665896725679e-05
Feature 1216,3.305447830915238e-05
Feature 1806,3.29818713688425e-05
Feature 914,3.2956914009133e-05
Feature 596,3.2923236658074596e-05
Feature 1283,3.2900122563264876e-05
Feature 1486,3.263995955339663e-05
Feature 1496,3.244095214243486e-05
Feature 1359,3.238746293364964e-05
Feature 1289,3.2277251366083916e-05
Feature 698,3.222199651495188e-05
Feature 853,3.183697499795708e-05
Feature 1641,3.178247744704476e-05
Feature 1531,3.169223663540487e-05
Feature 900,3.143751518061723e-05
Feature 2040,3.128306281256901e-05
Feature 246,3.1281374058309976e-05
Feature 1161,3.125442863479876e-05
Feature 243,3.125028202356787e-05
Feature 1343,3.102969481306808e-05
Feature 566,3.069868584794627e-05
Feature 2006,3.0308407553582793e-05
Feature 1193,3.0288532177475687e-05
Feature 1376,2.9829602182881358e-05
Feature 35,2.9744426826768362e-05
Feature 582,2.9664747862662087e-05
Feature 1213,2.9575934259104667e-05
Feature 1882,2.952807679667891e-05
Feature 128,2.9453322631465978e-05
Feature 1304,2.9203440582309078e-05
Feature 746,2.9076536703413124e-05
Feature 1966,2.872050463995043e-05
Feature 1869,2.8664445814439437e-05
Feature 178,2.8444379262309144e-05
Feature 1822,2.8423578487733667e-05
Feature 1616,2.8203293591373537e-05
Feature 691,2.8187714251829037e-05
Feature 124,2.7767707220375707e-05
Feature 958,2.7677484497111656e-05
Feature 1414,2.754887151433929e-05
Feature 1921,2.7013070632889224e-05
Feature 1622,2.6928843871274857e-05
Feature 279,2.659511826071589e-05
Feature 1408,2.6479618500762194e-05
Feature 111,2.6243933938883152e-05
Feature 422,2.622346098547338e-05
Feature 968,2.6209035429352563e-05
Feature 830,2.529240339214591e-05
Feature 727,2.5261626585268267e-05
Feature 1909,2.524136460651757e-05
Feature 1916,2.493614997188037e-05
Feature 53,2.4802429535821097e-05
Feature 509,2.4648380770356338e-05
Feature 483,2.4598128847839472e-05
Feature 1383,2.459634936199157e-05
Feature 553,2.451695102917693e-05
Feature 187,2.4452112525526683e-05
Feature 505,2.4329685714506725e-05
Feature 1821,2.422413514597123e-05
Feature 1643,2.411314653117725e-05
Feature 657,2.397512440236345e-05
Feature 1428,2.39392857448046e-05
Feature 1074,2.3529453931243906e-05
Feature 1500,2.3320621736920537e-05
Feature 1987,2.3147677456962155e-05
Feature 1438,2.3115104799232438e-05
Feature 1037,2.2835422014569135e-05
Feature 386,2.283002479477384e-05
Feature 1460,2.281339098483622e-05
Feature 1827,2.2193489199934036e-05
Feature 1579,2.2152475415452927e-05
Feature 290,2.2031052553437682e-05
Feature 415,2.2007003722220717e-05
Feature 104,2.17028624016695e-05
Feature 2002,2.165938797602968e-05
Feature 1902,2.1513884908319678e-05
Feature 36,2.149717466498008e-05
Feature 1539,2.140737225655629e-05
Feature 1180,2.1319300322111333e-05
Feature 941,2.1254522805595355e-05
Feature 1558,2.115909257851461e-05
Feature 1533,2.1008870791464736e-05
Feature 1122,2.09148198814665e-05
Feature 1900,2.0876390683193517e-05
Feature 846,2.0833993765429503e-05
Feature 1330,2.0732313301761146e-05
Feature 73,2.0610843586431677e-05
Feature 349,2.048558020943026e-05
Feature 1702,2.048078434419342e-05
Feature 450,2.0468062050196132e-05
Feature 495,2.0429239213388807e-05
Feature 1549,2.032259566274333e-05
Feature 916,1.995433465380273e-05
Feature 1392,1.9836647032197915e-05
Feature 951,1.973373183888808e-05
Feature 370,1.9650793635549236e-05
Feature 1889,1.929003570727833e-05
Feature 1278,1.927908244522554e-05
Feature 1198,1.919497308388973e-05
Feature 156,1.916665947368759e-05
Feature 15,1.8990504298724697e-05
Feature 1760,1.8761467232581362e-05
Feature 986,1.873644885891532e-05
Feature 1703,1.8728027436142274e-05
Feature 285,1.871964282722207e-05
Feature 1350,1.8379536840101227e-05
Feature 176,1.8042184222970782e-05
Feature 982,1.796548654276165e-05
Feature 367,1.777451627502857e-05
Feature 136,1.7381595504225174e-05
Feature 321,1.7242694538811238e-05
Feature 1725,1.6776143997438085e-05
Feature 1684,1.668532169503205e-05
Feature 1710,1.6232789714369558e-05
Feature 1124,1.6158373045085545e-05
Feature 696,1.578562399282727e-05
Feature 519,1.5716433849139438e-05
Feature 1431,1.4931836830919282e-05
Feature 1933,1.4701580190842266e-05
Feature 2019,1.4539931138968526e-05
Feature 1943,1.4517911373071915e-05
Feature 1787,1.4271770555878473e-05
Feature 616,1.4259023093178908e-05
Feature 563,1.421040138681751e-05
Feature 2031,1.3997955327268393e-05
Feature 390,1.3944105215519727e-05
Feature 64,1.3914055084929994e-05
Feature 402,1.3705023158952183e-05
Feature 375,1.3688886923159485e-05
Feature 1881,1.3680301891718578e-05
Feature 403,1.3565244757943556e-05
Feature 871,1.3509166645712845e-05
Feature 1868,1.329887169368311e-05
Feature 256,1.3052363228124117e-05
Feature 1772,1.2993703347332449e-05
Feature 1740,1.295071219289389e-05
Feature 1246,1.2923053488266447e-05
Feature 709,1.2790743131054202e-05
Feature 1728,1.2411115910166221e-05
Feature 779,1.2376985823237699e-05
Feature 2013,1.1926894291082818e-05
Feature 1174,1.1895004997330238e-05
Feature 1473,1.1826292884292108e-05
Feature 1556,1.1738781601325667e-05
Feature 346,1.163800058489959e-05
Feature 1090,1.1542642285829998e-05
Feature 1054,1.0982052310670861e-05
Feature 1029,1.0820557946585638e-05
Feature 1699,1.0738494492205109e-05
Feature 1666,1.0426335299127896e-05
Feature 1705,1.0314209013749982e-05
Feature 444,1.0241808225468352e-05
Feature 1767,1.0204886065228118e-05
Feature 477,9.895767234342882e-06
Feature 923,9.866512533856109e-06
Feature 810,9.77799877102512e-06
Feature 1078,9.422952869875532e-06
Feature 1614,9.416454217735787e-06
Feature 1873,9.387945720873634e-06
Feature 355,9.376124673043451e-06
Feature 1052,9.246513169109385e-06
Feature 1895,9.202226974254097e-06
Feature 1893,9.142468627105701e-06
Feature 1354,8.60099541173589e-06
Feature 89,8.48581957560869e-06
Feature 359,8.480139679629176e-06
Feature 1371,8.435452791733222e-06
Feature 1234,8.421542418990823e-06
Feature 1380,8.338037175482679e-06
Feature 929,8.312861882670815e-06
Feature 1115,8.149969769052528e-06
Feature 1534,8.010908395752899e-06
Feature 451,7.705251266022218e-06
Feature 93,7.377863647287841e-06
Feature 1870,7.3242745024118015e-06
Feature 1229,7.224251710190217e-06
Feature 188,6.919746902766512e-06
Feature 0,6.856352264506613e-06
Feature 722,6.76572772718009e-06
Feature 1206,6.731735099763324e-06
Feature 627,6.693388449886099e-06
Feature 244,6.306537606825067e-06
Feature 1059,6.1906819980454865e-06
Feature 1042,5.853815230791331e-06
Feature 264,5.665798535574459e-06
Feature 1525,5.388976075694636e-06
Feature 970,5.342265511861878e-06
Feature 44,5.339684807552791e-06
Feature 2035,5.146450447686721e-06
Feature 1875,4.590289889635294e-06
Feature 1830,4.583459861099951e-06
Feature 538,4.5723084746559214e-06
Feature 1709,4.5523411313611815e-06
Feature 424,2.9752288012769845e-06
Feature 1424,2.806350944755422e-06
Feature 1551,2.787125407009211e-06
Feature 663,2.6642238384852327e-06
Feature 7,2.598292825296201e-06
Feature 851,2.0104603293145114e-06
Feature 1941,1.945672016120391e-06
Feature 1269,1.926990461755824e-06
Feature 1358,1.2723545455763518e-06
Feature 1254,1.0035741632620476e-06
Feature 630,3.7106853645534377e-07
Feature 1720,3.2380629856963697e-07
Feature 856,7.697815766204351e-08
Feature 1545,4.660464408794633e-08
Feature 1345,3.642646894422821e-08
Feature 1566,3.1051893968207675e-08
Feature 604,1.885099350507365e-08
Feature 1732,6.5722040887844464e-09
Feature 867,0.0
Feature 2011,0.0
Feature 1555,0.0
Feature 1072,0.0
Feature 1925,0.0
Feature 1541,0.0
Feature 185,0.0
Feature 1311,0.0
Feature 1023,0.0
Feature 1591,0.0
Feature 578,0.0
Feature 274,0.0
Feature 1836,0.0
Feature 1223,0.0
Feature 17,0.0
Feature 1789,0.0
Feature 1749,0.0
Feature 1628,0.0
Feature 1117,0.0
